FIT Profiler Report
Profile stats for: [LightningModule]DownsampleCVAE.configure_callbacks
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_total_loss', 'mode': 'min', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_train_batch_start
         160 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       16    0.000    0.000    0.000    0.000 trainer.py:1178(lightning_module)
       16    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       16    0.000    0.000    0.000    0.000 advanced.py:71(stop)
       16    0.000    0.000    0.000    0.000 trainer.py:1125(strategy)
       16    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       16    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)
       16    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [LightningModule]DownsampleCVAE.on_train_batch_start
         112 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       16    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       16    0.000    0.000    0.000    0.000 advanced.py:71(stop)
       16    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 hooks.py:68(on_train_batch_start)
       16    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Strategy]SingleDeviceStrategy.on_train_batch_start
         112 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       16    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       16    0.000    0.000    0.000    0.000 advanced.py:71(stop)
       16    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 strategy.py:577(on_train_batch_start)
       16    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: run_training_batch
         944 function calls (928 primitive calls) in 0.273 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.273    0.017 automatic.py:161(run)
       16    0.000    0.000    0.273    0.017 automatic.py:243(_optimizer_step)
       16    0.000    0.000    0.273    0.017 call.py:137(_call_lightning_module_hook)
       16    0.000    0.000    0.272    0.017 contextlib.py:114(__enter__)
       16    0.000    0.000    0.272    0.017 {built-in method builtins.next}
       16    0.000    0.000    0.272    0.017 profiler.py:55(profile)
       16    0.000    0.000    0.272    0.017 advanced.py:65(start)
       16    0.272    0.017    0.272    0.017 {method 'enable' of '_lsprof.Profiler' objects}
       16    0.000    0.000    0.000    0.000 automatic.py:197(_make_closure)
       32    0.000    0.000    0.000    0.000 fit_loop.py:427(_should_accumulate)
       32    0.000    0.000    0.000    0.000 training_epoch_loop.py:336(_should_accumulate)
       16    0.000    0.000    0.000    0.000 automatic.py:115(__init__)
       16    0.000    0.000    0.000    0.000 module.py:1711(__setattr__)
       32    0.000    0.000    0.000    0.000 training_epoch_loop.py:331(_num_ready_batches_reached)
       32    0.000    0.000    0.000    0.000 trainer.py:1178(lightning_module)
       16    0.000    0.000    0.000    0.000 trainer.py:1183(optimizers)
    48/32    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
       16    0.000    0.000    0.000    0.000 contextlib.py:261(helper)
       16    0.000    0.000    0.000    0.000 closure.py:41(__init__)
       16    0.000    0.000    0.000    0.000 automatic.py:228(_make_backward_fn)
       16    0.000    0.000    0.000    0.000 parameter.py:8(__instancecheck__)
       16    0.000    0.000    0.000    0.000 __init__.py:1424(debug)
       16    0.000    0.000    0.000    0.000 automatic.py:209(_make_zero_grad_fn)
      112    0.000    0.000    0.000    0.000 trainer.py:1125(strategy)
       16    0.000    0.000    0.000    0.000 progress.py:142(increment_ready)
       16    0.000    0.000    0.000    0.000 contextlib.py:86(__init__)
       32    0.000    0.000    0.000    0.000 training_epoch_loop.py:327(_accumulated_batches_reached)
       32    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       16    0.000    0.000    0.000    0.000 automatic.py:205(_make_step_fn)
       16    0.000    0.000    0.000    0.000 trainer.py:1467(current_epoch)
       32    0.000    0.000    0.000    0.000 trainer.py:1523(num_training_batches)
       16    0.000    0.000    0.000    0.000 __init__.py:1689(isEnabledFor)
       48    0.000    0.000    0.000    0.000 strategy.py:468(handles_gradient_accumulation)
       32    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       16    0.000    0.000    0.000    0.000 strategy.py:101(optimizers)
       48    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 module.py:295(automatic_optimization)
       16    0.000    0.000    0.000    0.000 {function _ParameterMeta.__instancecheck__ at 0x7cf0a0760dc0}
       16    0.000    0.000    0.000    0.000 {built-in method builtins.callable}



Profile stats for: [LightningModule]DownsampleCVAE.optimizer_step
         1456 function calls (1440 primitive calls) in 0.271 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.271    0.017 module.py:1277(optimizer_step)
       16    0.000    0.000    0.271    0.017 optimizer.py:84(step)
       16    0.000    0.000    0.271    0.017 strategy.py:219(optimizer_step)
       16    0.000    0.000    0.271    0.017 precision.py:112(optimizer_step)
       16    0.000    0.000    0.270    0.017 lr_scheduler.py:70(wrapper)
       16    0.000    0.000    0.270    0.017 optimizer.py:374(wrapper)
       16    0.000    0.000    0.270    0.017 optimizer.py:58(_use_grad)
       16    0.000    0.000    0.270    0.017 adamw.py:152(step)
       16    0.000    0.000    0.269    0.017 precision.py:95(_wrap_closure)
       16    0.000    0.000    0.269    0.017 automatic.py:142(__call__)
       16    0.000    0.000    0.269    0.017 _contextlib.py:112(decorate_context)
       16    0.000    0.000    0.269    0.017 automatic.py:126(closure)
       16    0.000    0.000    0.269    0.017 automatic.py:305(_training_step)
       16    0.000    0.000    0.269    0.017 call.py:294(_call_strategy_hook)
       16    0.000    0.000    0.268    0.017 contextlib.py:114(__enter__)
       16    0.000    0.000    0.268    0.017 {built-in method builtins.next}
       16    0.000    0.000    0.268    0.017 profiler.py:55(profile)
       16    0.000    0.000    0.268    0.017 advanced.py:65(start)
       16    0.268    0.017    0.268    0.017 {method 'enable' of '_lsprof.Profiler' objects}
       16    0.000    0.000    0.001    0.000 optimizer.py:327(_cuda_graph_capture_health_check)
       16    0.000    0.000    0.000    0.000 profiler.py:604(__enter__)
       16    0.000    0.000    0.000    0.000 _ops.py:846(__call__)
       16    0.000    0.000    0.000    0.000 __init__.py:105(is_available)
       16    0.000    0.000    0.000    0.000 {built-in method torch._ops.profiler._record_function_enter_new}
       16    0.000    0.000    0.000    0.000 __init__.py:101(_nvml_based_avail)
       16    0.000    0.000    0.000    0.000 os.py:771(getenv)
       16    0.000    0.000    0.000    0.000 _collections_abc.py:760(get)
       16    0.000    0.000    0.000    0.000 os.py:674(__getitem__)
       16    0.000    0.000    0.000    0.000 _utils.py:851(is_compiling)
       16    0.000    0.000    0.000    0.000 profiler.py:593(__init__)
       16    0.000    0.000    0.000    0.000 module.py:1711(__setattr__)
       16    0.000    0.000    0.000    0.000 graphs.py:23(is_current_stream_capturing)
       16    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_isCurrentStreamCapturing}
       16    0.000    0.000    0.000    0.000 grad_mode.py:183(__init__)
    80/64    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
       16    0.000    0.000    0.000    0.000 contextlib.py:261(helper)
       32    0.000    0.000    0.000    0.000 grad_mode.py:134(__enter__)
       16    0.000    0.000    0.000    0.000 __init__.py:157(is_compiling)
       32    0.000    0.000    0.000    0.000 _contextlib.py:149(__new__)
       16    0.000    0.000    0.000    0.000 trainer.py:1178(lightning_module)
       48    0.000    0.000    0.000    0.000 {built-in method torch._C._set_grad_enabled}
       16    0.000    0.000    0.000    0.000 _contextlib.py:141(clone)
       16    0.000    0.000    0.000    0.000 os.py:754(encode)
       16    0.000    0.000    0.000    0.000 __init__.py:96(_is_compiled)
       16    0.000    0.000    0.000    0.000 contextlib.py:86(__init__)
       16    0.000    0.000    0.000    0.000 parameter.py:8(__instancecheck__)
       16    0.000    0.000    0.000    0.000 __init__.py:1424(debug)
       16    0.000    0.000    0.000    0.000 typing.py:271(inner)
       16    0.000    0.000    0.000    0.000 os.py:758(decode)
       64    0.000    0.000    0.000    0.000 {built-in method torch.is_grad_enabled}
       48    0.000    0.000    0.000    0.000 trainer.py:1125(strategy)
       16    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       16    0.000    0.000    0.000    0.000 __init__.py:33(is_built)
       48    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       32    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x5b9d38d2b380}
       16    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
       16    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       16    0.000    0.000    0.000    0.000 __init__.py:1689(isEnabledFor)
       32    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       48    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       48    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 strategy.py:93(precision_plugin)
       32    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       16    0.000    0.000    0.000    0.000 __init__.py:127(annotate)
       16    0.000    0.000    0.000    0.000 decorators.py:148(graph_break)
       16    0.000    0.000    0.000    0.000 _jit_internal.py:1120(is_scripting)
       16    0.000    0.000    0.000    0.000 optimizer.py:34(do_nothing_closure)
       16    0.000    0.000    0.000    0.000 {function _ParameterMeta.__instancecheck__ at 0x7cf0a0760dc0}
       16    0.000    0.000    0.000    0.000 typing.py:1375(cast)



Profile stats for: [Strategy]SingleDeviceStrategy.training_step
         47705 function calls (43025 primitive calls) in 0.088 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.088    0.006 strategy.py:379(training_step)
       16    0.000    0.000    0.088    0.005 cvae_rold.py:384(training_step)
       16    0.000    0.000    0.073    0.005 cvae_rold.py:374(forward)
 1648/112    0.002    0.000    0.068    0.001 module.py:1528(_wrapped_call_impl)
 1648/112    0.003    0.000    0.068    0.001 module.py:1534(_call_impl)
       16    0.000    0.000    0.043    0.003 cvae_rold.py:351(decode)
       32    0.000    0.000    0.038    0.001 cvae_rold.py:116(forward)
       32    0.001    0.000    0.037    0.001 transformer.py:310(forward)
       96    0.002    0.000    0.036    0.000 transformer.py:623(forward)
      192    0.003    0.000    0.031    0.000 activation.py:1063(forward)
       16    0.001    0.000    0.028    0.002 cvae_rold.py:333(encode)
       16    0.000    0.000    0.027    0.002 cvae_rold.py:143(forward)
       16    0.000    0.000    0.026    0.002 transformer.py:456(forward)
      192    0.003    0.000    0.026    0.000 functional.py:5155(multi_head_attention_forward)
       48    0.001    0.000    0.026    0.001 transformer.py:843(forward)
       96    0.000    0.000    0.021    0.000 transformer.py:755(_sa_block)
      784    0.016    0.000    0.016    0.000 {built-in method torch._C._nn.linear}
       16    0.000    0.000    0.014    0.001 module.py:548(log_dict)
       48    0.001    0.000    0.014    0.000 module.py:382(log)
      192    0.002    0.000    0.012    0.000 functional.py:4846(_in_projection_packed)
       48    0.000    0.000    0.009    0.000 transformer.py:907(_mha_block)
